environment,architecture,weighting,k,seed,reused,run_directory,reference_run,dataset,reward,reward_corrected,train_mse,held_out_mse,weighted_train_mse,weighted_held_out_mse,fit_seconds,evaluation_seconds,fit_and_evaluation_seconds,process_seconds
hopper,independent,uniform,1,4,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_hopper/independent_uniform_k1_seed4,distillation_experiments/artifacts/repertoires/cgp_action_feature_hopper/ann_independent_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,49.53126907348633,False,0.11172603070735931,0.10915011912584305,0.11172603070735931,0.10915011912584305,100.34835645501153,44.004575658007525,144.35293211301905,181.14827932202024
hopper,independent,q_dagger,1,0,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_hopper/independent_q_dagger_k1_seed0,distillation_experiments/artifacts/repertoires/cgp_action_feature_hopper/ann_independent_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,159.5865936279297,False,0.11467397212982178,0.11122580617666245,0.1091054379940033,0.10244227945804596,103.72215260600206,41.028893523005536,144.7510461290076,181.75716453100904
hopper,independent,q_dagger,1,1,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_hopper/independent_q_dagger_k1_seed1,distillation_experiments/artifacts/repertoires/cgp_action_feature_hopper/ann_independent_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,81.05780792236328,False,0.11672086268663406,0.11938958615064621,0.10832348465919495,0.11252982169389725,98.9990264030057,39.47262758901343,138.47165399201913,176.32089488001657
hopper,independent,q_dagger,1,2,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_hopper/independent_q_dagger_k1_seed2,distillation_experiments/artifacts/repertoires/cgp_action_feature_hopper/ann_independent_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,81.6268310546875,False,0.11134295165538788,0.11337246745824814,0.10819066315889359,0.10793635994195938,96.45277322700713,37.511898041004315,133.96467126801144,171.41444456399768
hopper,independent,q_dagger,1,3,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_hopper/independent_q_dagger_k1_seed3,distillation_experiments/artifacts/repertoires/cgp_action_feature_hopper/ann_independent_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,18.91670036315918,False,0.11391989141702652,0.11516547203063965,0.10851242393255234,0.10918126255273819,93.63328118997742,38.05688891900354,131.69017010898096,164.99449162598467
hopper,independent,q_dagger,1,4,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_hopper/independent_q_dagger_k1_seed4,distillation_experiments/artifacts/repertoires/cgp_action_feature_hopper/ann_independent_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,12.766528129577637,False,0.12439541518688202,0.1216399222612381,0.12033610790967941,0.11609482020139694,83.47927160200197,36.58017730599386,120.05944890799583,154.05830752800102
walker2d,shared,uniform,1,0,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_walker2d/shared_uniform_k1_seed0,distillation_experiments/artifacts/repertoires/cgp_feature_walker2d/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,36.72067642211914,False,0.23160867393016815,0.23681482672691345,0.23160867393016815,0.23681482672691345,33.695132886990905,40.53109173299163,74.22622461998253,110.419762651989
walker2d,shared,uniform,1,1,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_walker2d/shared_uniform_k1_seed1,distillation_experiments/artifacts/repertoires/cgp_feature_walker2d/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,35.06447982788086,False,0.2423142045736313,0.24522501230239868,0.2423142045736313,0.24522501230239868,30.405705229990417,42.13424658801523,72.53995181800565,108.98856541697751
walker2d,shared,uniform,1,2,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_walker2d/shared_uniform_k1_seed2,distillation_experiments/artifacts/repertoires/cgp_feature_walker2d/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,41.26591110229492,False,0.24254174530506134,0.24748842418193817,0.24254174530506134,0.24748842418193817,32.56245102797402,40.98180806200253,73.54425908997655,108.79927557701012
walker2d,shared,uniform,1,3,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_walker2d/shared_uniform_k1_seed3,distillation_experiments/artifacts/repertoires/cgp_feature_walker2d/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,37.54665756225586,False,0.23837588727474213,0.234038844704628,0.23837588727474213,0.234038844704628,31.23289519100217,41.28499005699996,72.51788524800213,106.9366579069756
walker2d,shared,uniform,1,4,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_walker2d/shared_uniform_k1_seed4,distillation_experiments/artifacts/repertoires/cgp_feature_walker2d/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,9.354592323303223,False,0.24467864632606506,0.23952607810497284,0.24467866122722626,0.23952607810497284,32.55840199199156,40.130422795016784,72.68882478700834,106.4546226930106
walker2d,shared,q_dagger,1,0,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_walker2d/shared_q_dagger_k1_seed0,distillation_experiments/artifacts/repertoires/cgp_feature_walker2d/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,6.11264181137085,False,0.2499668449163437,0.2503603398799896,0.22134746611118317,0.22065366804599762,34.3614092959906,41.56462661901605,75.92603591500665,111.880387237994
walker2d,shared,q_dagger,1,1,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_walker2d/shared_q_dagger_k1_seed1,distillation_experiments/artifacts/repertoires/cgp_feature_walker2d/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,19.156272888183594,False,0.2574871778488159,0.2602457106113434,0.22305859625339508,0.22861343622207642,31.96860394399846,41.100393143016845,73.0689970870153,106.90313600498484
walker2d,shared,q_dagger,1,2,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_walker2d/shared_q_dagger_k1_seed2,distillation_experiments/artifacts/repertoires/cgp_feature_walker2d/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,15.025530815124512,False,0.2672120928764343,0.26487496495246887,0.22731231153011322,0.22474361956119537,32.943902740982594,40.867530398012605,73.8114331389952,107.79502641997533
walker2d,shared,q_dagger,1,3,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_walker2d/shared_q_dagger_k1_seed3,distillation_experiments/artifacts/repertoires/cgp_feature_walker2d/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,16.61237144470215,False,0.2514394521713257,0.24569416046142578,0.2188444435596466,0.2111576497554779,32.21997227999964,39.97267143000499,72.19264371000463,106.36593953802367
walker2d,shared,q_dagger,1,4,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_walker2d/shared_q_dagger_k1_seed4,distillation_experiments/artifacts/repertoires/cgp_feature_walker2d/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,2.2491631507873535,False,0.24573896825313568,0.24385188519954681,0.22046983242034912,0.22143197059631348,31.365540194994537,41.269633051997516,72.63517324699205,106.87482262201956
walker2d,independent,uniform,1,0,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_walker2d/independent_uniform_k1_seed0,distillation_experiments/artifacts/repertoires/cgp_action_feature_walker2d/ann_independent_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,25.218748092651367,False,0.1806478202342987,0.18828119337558746,0.1806478202342987,0.18828119337558746,171.3107407380012,43.68361588998232,214.9943566279835,254.0471740810026
walker2d,independent,uniform,1,1,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_walker2d/independent_uniform_k1_seed1,distillation_experiments/artifacts/repertoires/cgp_action_feature_walker2d/ann_independent_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,13.110623359680176,False,0.18939396739006042,0.18890517950057983,0.18939396739006042,0.18890517950057983,172.27608175898786,42.379457213013666,214.65553897200152,251.37995022098767
walker2d,independent,uniform,1,2,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_walker2d/independent_uniform_k1_seed2,distillation_experiments/artifacts/repertoires/cgp_action_feature_walker2d/ann_independent_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,53.19373321533203,False,0.18356899917125702,0.1843162626028061,0.18356899917125702,0.1843162626028061,170.4194957750151,40.60156938599539,211.02106516101048,247.04088038700866
walker2d,independent,uniform,1,3,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_walker2d/independent_uniform_k1_seed3,distillation_experiments/artifacts/repertoires/cgp_action_feature_walker2d/ann_independent_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,39.78940963745117,False,0.18453679978847504,0.17897845804691315,0.18453679978847504,0.17897845804691315,171.67785612100852,42.104331367008854,213.78218748801737,251.84368849900784
walker2d,independent,uniform,1,4,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_walker2d/independent_uniform_k1_seed4,distillation_experiments/artifacts/repertoires/cgp_action_feature_walker2d/ann_independent_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,44.054107666015625,False,0.184146910905838,0.17904019355773926,0.184146910905838,0.17904019355773926,172.14549105099286,43.01736127899494,215.1628523299878,252.50192312299623
walker2d,independent,q_dagger,1,0,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_walker2d/independent_q_dagger_k1_seed0,distillation_experiments/artifacts/repertoires/cgp_action_feature_walker2d/ann_independent_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,32.59896469116211,False,0.20811967551708221,0.2139265388250351,0.1679176539182663,0.17101538181304932,170.35795298899757,48.33436321999761,218.69231620899518,259.27591761699296
walker2d,independent,q_dagger,1,1,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_walker2d/independent_q_dagger_k1_seed1,distillation_experiments/artifacts/repertoires/cgp_action_feature_walker2d/ann_independent_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,46.646671295166016,False,0.2068820297718048,0.20592506229877472,0.17595358192920685,0.17860296368598938,199.09921955200844,49.935658139002044,249.03487769101048,296.4915544940159
walker2d,independent,q_dagger,1,2,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_walker2d/independent_q_dagger_k1_seed2,distillation_experiments/artifacts/repertoires/cgp_action_feature_walker2d/ann_independent_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,5.135346412658691,False,0.19791869819164276,0.19741950929164886,0.16986073553562164,0.16522732377052307,203.7189248490031,44.476945766975405,248.1958706159785,289.39095452500624
walker2d,independent,q_dagger,1,3,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_walker2d/independent_q_dagger_k1_seed3,distillation_experiments/artifacts/repertoires/cgp_action_feature_walker2d/ann_independent_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,6.616186618804932,False,0.19191507995128632,0.18919062614440918,0.15560853481292725,0.15177398920059204,186.4681175930018,43.11681767401751,229.58493526701932,269.3537116710213
walker2d,independent,q_dagger,1,4,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_action_feature_walker2d/independent_q_dagger_k1_seed4,distillation_experiments/artifacts/repertoires/cgp_action_feature_walker2d/ann_independent_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_walker2d.npz,4.561175346374512,False,0.19997598230838776,0.19747613370418549,0.16919338703155518,0.17145156860351562,197.3900646000111,48.39290297898697,245.78296757899807,287.48361730002216
inverted_pendulum,shared,uniform,2,0,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_pendulum/shared_uniform_k2_seed0,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_pendulum/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_pendulum.npz,1000.0,False,0.001974434358999133,0.0017542860005050898,0.001974434358999133,0.0017542860005050898,38.05507244198816,32.985996189003345,71.0410686309915,93.55071567499544
inverted_pendulum,shared,uniform,2,1,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_pendulum/shared_uniform_k2_seed1,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_pendulum/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_pendulum.npz,1000.0,False,0.002327762311324477,0.0021021009888499975,0.002327762311324477,0.0021021009888499975,35.84802129698801,32.56740582501516,68.41542712200317,91.48284508101642
inverted_pendulum,shared,uniform,2,2,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_pendulum/shared_uniform_k2_seed2,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_pendulum/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_pendulum.npz,1000.0,False,0.0018633066210895777,0.002457692287862301,0.0018633066210895777,0.002457692287862301,36.218374165997375,34.0040730110195,70.22244717701687,93.58131607397809
inverted_pendulum,shared,uniform,2,3,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_pendulum/shared_uniform_k2_seed3,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_pendulum/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_pendulum.npz,164.90000915527344,False,0.0024583216290920973,0.0026581755373626947,0.0024583216290920973,0.0026581755373626947,37.25576688800356,29.884693227009848,67.14046011501341,88.0252575269842
inverted_pendulum,shared,uniform,2,4,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_pendulum/shared_uniform_k2_seed4,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_pendulum/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_pendulum.npz,45.29999923706055,False,0.001995623577386141,0.0027521851006895304,0.001995623577386141,0.0027521851006895304,36.00346668099519,33.71898485798738,69.72245153898257,90.10845110801165
inverted_pendulum,shared,q_dagger,2,0,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_pendulum/shared_q_dagger_k2_seed0,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_pendulum/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_pendulum.npz,60.400001525878906,False,0.00332514732144773,0.0030246477108448744,0.02006676234304905,0.032858170568943024,34.834287441015476,30.820702806988265,65.65499024800374,85.1194827639847
inverted_pendulum,shared,q_dagger,2,1,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_pendulum/shared_q_dagger_k2_seed1,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_pendulum/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_pendulum.npz,67.70000457763672,False,0.0045751226134598255,0.005195691250264645,0.025549184530973434,0.021539000794291496,33.407801645982545,30.563542699004756,63.9713443449873,79.39196435199119
inverted_pendulum,shared,q_dagger,2,2,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_pendulum/shared_q_dagger_k2_seed2,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_pendulum/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_pendulum.npz,68.0,False,0.002231478923931718,0.004192010033875704,0.010510887950658798,0.015803257003426552,33.656716519006295,30.329839367012028,63.98655588601832,83.1488505450252
inverted_pendulum,shared,q_dagger,2,3,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_pendulum/shared_q_dagger_k2_seed3,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_pendulum/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_pendulum.npz,5.200000286102295,False,0.007720550987869501,0.004602063912898302,0.01907481998205185,0.023320013657212257,37.74155110801803,29.999695564009016,67.74124667202705,88.46558299899334
inverted_pendulum,shared,q_dagger,2,4,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_pendulum/shared_q_dagger_k2_seed4,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_pendulum/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_pendulum.npz,4.800000190734863,False,0.006429803557693958,0.006049173418432474,0.014497513882815838,0.05805456265807152,38.48542110301787,33.79391115499311,72.27933225801098,91.90608569400501
inverted_double_pendulum,shared,uniform,2,0,True,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_teacher_bc_k2_sensitivity_5seeds_gpu,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_teacher_bc_k8_5seeds_gpu,distillation_experiments/artifacts/expert_datasets/expert_inverted_double_pendulum.npz,1884.932861328125,False,0.000684100785292685,0.0005344451637938619,0.000684100785292685,0.0005344451637938619,34.51734476000274,36.67945285099995,71.1967976110027,
inverted_double_pendulum,shared,uniform,2,1,True,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_teacher_bc_k2_sensitivity_5seeds_gpu,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_teacher_bc_k8_5seeds_gpu,distillation_experiments/artifacts/expert_datasets/expert_inverted_double_pendulum.npz,1191.39453125,False,0.0011052883928641677,0.0012577989837154746,0.0011052883928641677,0.0012577989837154746,31.766325626998878,24.55125204000069,56.31757766699957,
inverted_double_pendulum,shared,uniform,2,2,True,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_teacher_bc_k2_sensitivity_5seeds_gpu,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_teacher_bc_k8_5seeds_gpu,distillation_experiments/artifacts/expert_datasets/expert_inverted_double_pendulum.npz,2699.5673828125,False,0.0004986215499229729,0.0006908910581842065,0.0004986215499229729,0.0006908910581842065,31.453317356998014,25.908455185999628,57.36177254299764,
inverted_double_pendulum,shared,uniform,2,3,True,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_teacher_bc_k2_sensitivity_5seeds_gpu,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_teacher_bc_k8_5seeds_gpu,distillation_experiments/artifacts/expert_datasets/expert_inverted_double_pendulum.npz,1920.8414306640625,False,0.0010948670096695423,0.000584159221034497,0.0010948670096695423,0.000584159221034497,32.26349478300108,24.726650558000983,56.99014534100206,
inverted_double_pendulum,shared,uniform,2,4,True,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_teacher_bc_k2_sensitivity_5seeds_gpu,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_teacher_bc_k8_5seeds_gpu,distillation_experiments/artifacts/expert_datasets/expert_inverted_double_pendulum.npz,364.61529541015625,False,0.0005901329568587244,0.0006010942743159831,0.0005901329568587244,0.0006010942743159831,31.88640154300083,24.27353765800217,56.159939201003,
inverted_double_pendulum,shared,q_dagger,2,0,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_double_pendulum/shared_q_dagger_k2_seed0,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_double_pendulum.npz,614.298095703125,False,0.0008156689582392573,0.0008654840639792383,0.0010257544927299023,0.0012616579188033938,36.68198371800827,35.225684531003935,71.9076682490122,92.17423655698076
inverted_double_pendulum,shared,q_dagger,2,1,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_double_pendulum/shared_q_dagger_k2_seed1,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_double_pendulum.npz,1078.7049560546875,False,0.001092551276087761,0.0013132201274856925,0.0012311618775129318,0.0017583986045792699,36.64650323498063,35.3109760619991,71.95747929697973,92.80353691999335
inverted_double_pendulum,shared,q_dagger,2,2,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_double_pendulum/shared_q_dagger_k2_seed2,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_double_pendulum.npz,2461.563232421875,False,0.0006956345168873668,0.0009278797078877687,0.0009908259380608797,0.0011589642381295562,35.68875668299734,33.284866670001065,68.9736233529984,89.22140319799655
inverted_double_pendulum,shared,q_dagger,2,3,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_double_pendulum/shared_q_dagger_k2_seed3,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_double_pendulum.npz,1049.212890625,False,0.0011479490203782916,0.000682881916873157,0.0012487166095525026,0.0010915194870904088,34.710213204001775,37.769658331992105,72.47987153599388,91.50799156798166
inverted_double_pendulum,shared,q_dagger,2,4,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_inverted_double_pendulum/shared_q_dagger_k2_seed4,distillation_experiments/artifacts/repertoires/cgp_feature_inverted_double_pendulum/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_inverted_double_pendulum.npz,1230.4168701171875,False,0.0008820422226563096,0.0006967566441744566,0.0011176156112924218,0.000784722447860986,33.35533229098655,35.83174354798393,69.18707583897049,88.59570763798547
hopper,shared,uniform,2,0,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_hopper/shared_uniform_k2_seed0,distillation_experiments/artifacts/repertoires/cgp_feature_hopper/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,116.47855377197266,False,0.11349514126777649,0.11148468405008316,0.11349514126777649,0.11148468405008316,33.6388956180017,41.223616480012424,74.86251209801412,112.62477830701391
hopper,shared,uniform,2,1,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_hopper/shared_uniform_k2_seed1,distillation_experiments/artifacts/repertoires/cgp_feature_hopper/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,11.99714183807373,False,0.11850707232952118,0.11963040381669998,0.11850707232952118,0.11963040381669998,39.743485390994465,41.83458149799844,81.57806688899291,118.11621668000589
hopper,shared,uniform,2,2,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_hopper/shared_uniform_k2_seed2,distillation_experiments/artifacts/repertoires/cgp_feature_hopper/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,24.188291549682617,False,0.11910036951303482,0.12115824222564697,0.11910036951303482,0.12115824222564697,37.63590173900593,41.17529084999114,78.81119258899707,117.25218144399696
hopper,shared,uniform,2,3,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_hopper/shared_uniform_k2_seed3,distillation_experiments/artifacts/repertoires/cgp_feature_hopper/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,19.284303665161133,False,0.12422020733356476,0.12145095318555832,0.12422020733356476,0.12145095318555832,37.26538575699669,43.981728685001144,81.24711444199784,120.08178346199566
hopper,shared,uniform,2,4,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_hopper/shared_uniform_k2_seed4,distillation_experiments/artifacts/repertoires/cgp_feature_hopper/ann_initial_uniform_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,40.92372131347656,False,0.11692946404218674,0.11379395425319672,0.11692946404218674,0.11379395425319672,37.898393549985485,43.34119887801353,81.23959242799901,120.87667719001183
hopper,shared,q_dagger,2,0,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_hopper/shared_q_dagger_k2_seed0,distillation_experiments/artifacts/repertoires/cgp_feature_hopper/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,7.414962291717529,False,0.12702158093452454,0.12633207440376282,0.12987567484378815,0.12752322852611542,38.101566253986675,39.91734106198419,78.01890731597086,118.34144256499712
hopper,shared,q_dagger,2,1,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_hopper/shared_q_dagger_k2_seed1,distillation_experiments/artifacts/repertoires/cgp_feature_hopper/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,30.464893341064453,False,0.11141667515039444,0.11138466000556946,0.11757384985685349,0.11859381943941116,37.3657215879939,42.48664826498134,79.85236985297524,118.62819749501068
hopper,shared,q_dagger,2,2,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_hopper/shared_q_dagger_k2_seed2,distillation_experiments/artifacts/repertoires/cgp_feature_hopper/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,6.248805999755859,False,0.12608779966831207,0.1258600801229477,0.12725830078125,0.1256648749113083,41.46184107899899,40.471518780017504,81.93335985901649,120.95411203999538
hopper,shared,q_dagger,2,3,False,distillation_experiments/artifacts/repertoires/ann_feature_sensitivity_5seeds/runs/cgp_feature_hopper/shared_q_dagger_k2_seed3,distillation_experiments/artifacts/repertoires/cgp_feature_hopper/ann_initial_q_dagger_k8_5seeds,distillation_experiments/artifacts/expert_datasets/expert_hopper.npz,16.203859329223633,False,0.12337155640125275,0.12304286658763885,0.1281408816576004,0.12348858267068863,39.73991001400282,43.381143635022454,83.12105364902527,119.92698152200319
