iteration,best_fitness,best_cumulative_reward,cumulative_reward_of_best,beta,evaluation_time
888,465.65427,140.49834,3.5027146,0.7999999999999999,6.411426039001526
889,539.7272,115.58543,3.4335587,0.7999999999999999,6.441695522000373
890,533.4095,286.91324,3.668884,0.7999999999999999,6.427432675998716
891,522.98334,222.78691,3.6885278,0.7999999999999999,6.427961204000894
892,538.0734,357.15524,3.6558557,0.7999999999999999,6.4664089959987905
893,512.6301,338.04947,3.5453174,0.7999999999999999,6.448432255998341
894,489.08145,175.56522,3.5420387,0.7999999999999999,6.444501409001532
895,501.90665,252.75703,3.663061,0.7999999999999999,6.466629649999959
896,407.1484,271.95462,3.3905983,0.8999999999999999,6.4526080139985424
897,397.22122,182.48692,3.5362146,0.8999999999999999,6.449902854001266
898,394.4239,306.32626,3.4530694,0.8999999999999999,6.460049618999619
899,425.72226,301.37704,3.7185457,0.8999999999999999,6.461967188999552
900,386.1305,376.133,3.5080087,0.8999999999999999,6.467292894998536
901,405.6001,246.53441,3.6584,0.8999999999999999,6.463450621002266
902,440.99484,255.79008,3.5211709,0.8999999999999999,6.478572340998653
903,396.5698,156.02834,3.5254815,0.8999999999999999,6.456960518000415
904,402.1777,197.24936,3.5193079,0.8999999999999999,6.4955733670030895
905,456.96466,221.18462,4.4758906,0.8999999999999999,6.473907923998922
906,418.32812,199.73015,4.4404063,0.8999999999999999,6.479195045001688
907,412.32208,265.3733,4.644407,0.8999999999999999,6.474455161998776
908,400.8082,313.94363,3.5198708,0.8999999999999999,6.4730904969983385
909,502.40298,240.71114,3.5062134,0.8999999999999999,6.513310179001564
910,447.76065,206.47346,3.695533,0.8999999999999999,6.46993462699902
911,398.56906,201.14151,3.6049752,0.8999999999999999,6.4806483130014385
912,451.0026,209.74095,3.479866,0.8999999999999999,6.480629712001246
913,406.72992,265.92227,3.6922135,0.8999999999999999,6.482027377998747
914,396.21396,368.22046,4.4855385,0.8999999999999999,6.502750091000053
915,420.54028,212.39702,3.7786376,0.8999999999999999,6.497825394002575
916,429.9627,225.23474,3.481901,0.8999999999999999,6.484257393000007
917,398.78412,225.0323,3.5686777,0.8999999999999999,6.478057500000432
918,498.854,211.8483,3.4439485,0.8999999999999999,6.494376040001953
919,405.4763,226.6519,3.5578659,0.8999999999999999,6.504209497001284
920,424.7883,248.96936,3.7118416,0.8999999999999999,6.500719175000995
921,411.99094,236.86336,4.6657662,0.8999999999999999,6.502006761998928
922,423.09406,329.26413,3.507774,0.8999999999999999,6.496205464001832
923,398.02826,278.50598,4.443883,0.8999999999999999,6.516723835000448
924,408.37335,243.45439,4.4881034,0.8999999999999999,6.506316783001239
925,465.73056,133.06602,3.7510307,0.8999999999999999,6.505964077998215
926,433.25528,264.47525,4.480179,0.8999999999999999,6.500966853000136
927,412.52383,293.33878,3.8441029,0.8999999999999999,6.481458007001493
928,422.55273,225.32524,3.5058537,0.8999999999999999,6.488974250998581
929,411.05502,267.8606,4.5083733,0.8999999999999999,6.502006055001402
930,425.12872,205.2098,3.494456,0.8999999999999999,6.4957793110006605
931,426.53842,209.37231,3.4899995,0.8999999999999999,6.514248204002797
932,423.60294,241.01558,4.474978,0.8999999999999999,6.497364415001357
933,431.97043,258.00027,3.448666,0.8999999999999999,6.51550867900005
934,408.01788,223.82744,3.665934,0.8999999999999999,6.513362800000323
935,414.84317,363.4034,3.691265,0.8999999999999999,6.501452759999665
936,389.05087,160.69836,3.500548,0.8999999999999999,6.513848016998963
937,410.7712,308.31424,4.851359,0.8999999999999999,6.513665143000253
938,414.10104,285.5394,4.4890876,0.8999999999999999,6.498502179001662
939,437.41925,274.73663,3.5537484,0.8999999999999999,6.52549670100052
940,468.23642,341.55682,4.46123,0.8999999999999999,6.522213930998987
941,407.79486,279.8614,3.6189606,0.8999999999999999,6.526898029998847
942,434.92056,306.1356,306.1356,0.8999999999999999,6.524964254000224
943,401.08896,271.59012,3.5160596,0.8999999999999999,6.510916935996647
944,421.29126,266.64282,3.9251137,0.8999999999999999,6.5188836279994575
945,434.6376,304.67758,3.5683029,0.8999999999999999,6.529952601002151
946,420.34268,287.97534,3.5081165,0.8999999999999999,6.517132171000412
947,423.49805,350.6132,3.7161872,0.8999999999999999,6.530668636998598
948,426.91382,288.812,3.9146447,0.8999999999999999,6.509173768998153
949,445.4553,336.63632,4.5063143,0.8999999999999999,6.523890073996881
950,466.93906,302.20163,3.4657676,0.8999999999999999,6.533470539998234
951,402.2722,319.66357,3.5043697,0.8999999999999999,6.518710196000029
952,468.78207,293.7129,243.91626,0.8999999999999999,6.540517892997741
953,423.2867,289.60187,289.60187,0.8999999999999999,6.545908554002381
954,447.1172,411.28906,411.28906,0.8999999999999999,6.524884300000849
955,449.15338,389.16006,4.667984,0.8999999999999999,6.52765603700027
956,443.08774,389.18683,389.18683,0.8999999999999999,6.533191326998349
957,488.37256,465.5516,465.5516,0.8999999999999999,6.515377409003122
958,441.72003,499.87646,394.99377,0.8999999999999999,6.518550196997239
959,449.64468,500.7661,385.87524,0.8999999999999999,6.521134806000191
960,445.65753,381.91556,3.5321739,0.8999999999999999,6.531510868000623
961,436.22018,404.45038,231.51721,0.8999999999999999,6.532557351001742
962,475.66318,347.24298,347.24298,0.8999999999999999,6.53103394199934
963,460.5527,408.15778,311.59616,0.8999999999999999,6.543743539998104
964,484.3043,388.60425,332.7265,0.8999999999999999,6.5510625159986375
965,504.95587,394.84943,308.25488,0.8999999999999999,6.551576391000708
966,520.6212,380.62506,305.48154,0.8999999999999999,6.4929536870004085
967,513.1011,398.2827,303.91217,0.8999999999999999,6.465190978000464
968,503.78952,390.82666,310.97855,0.8999999999999999,6.505056516998593
969,523.59735,409.0344,313.8339,0.8999999999999999,6.473785297002905
970,492.5086,417.25348,299.92978,0.8999999999999999,6.495585759999813
971,521.8879,382.49777,311.07162,0.8999999999999999,6.491641512999195
972,511.31543,405.00195,300.23587,0.8999999999999999,6.497472874001687
973,534.6468,394.95688,294.80295,0.8999999999999999,6.489502155000082
974,514.8708,457.79596,300.44925,0.8999999999999999,6.493290755002818
975,515.7272,415.66592,313.63916,0.8999999999999999,6.478028219000407
976,519.6841,450.41782,308.55978,0.8999999999999999,6.4682389670015255
977,525.56885,505.19083,305.44077,0.8999999999999999,6.457743910999852
978,541.8852,524.3079,304.36203,0.8999999999999999,6.4783405480011425
979,538.6237,427.4625,305.2054,0.8999999999999999,6.466728092000267
980,521.4806,406.59457,301.32672,0.8999999999999999,6.470921554002416
981,514.09515,415.2045,302.08884,0.8999999999999999,6.474098233000404
982,516.67346,498.26984,68.378555,0.8999999999999999,6.465493175001029
983,533.83685,415.57394,314.90207,0.8999999999999999,6.49238766399867
984,491.7723,415.68564,315.8974,0.8999999999999999,6.492578462002712
985,480.99258,594.36755,343.94574,0.8999999999999999,6.502682788999664
986,511.36105,430.44992,311.20386,0.8999999999999999,6.500082533999375
987,536.2195,396.15884,305.3945,0.8999999999999999,6.500129595002363
988,488.55322,412.13672,309.9899,0.8999999999999999,6.498903074996633
989,489.9509,433.07315,318.42886,0.8999999999999999,6.5040939829996205
990,485.1538,404.92648,312.40576,0.8999999999999999,6.466678331998992
991,507.1066,411.933,356.4868,0.8999999999999999,6.487853644001007
992,549.41205,420.15134,320.35986,0.8999999999999999,6.47774257600031
993,501.5454,447.61752,355.9293,0.8999999999999999,6.497309348997078
994,509.8796,381.9487,314.52414,0.8999999999999999,6.475023801998759
995,512.0312,431.27365,309.5051,0.8999999999999999,6.508628922998469
996,559.3465,429.08594,314.59317,0.8999999999999999,6.497024857002543
997,505.3587,390.08835,348.11383,0.8999999999999999,6.493228583000018
998,513.0825,412.32297,313.26022,0.8999999999999999,6.4824444289988605
999,512.54315,421.32056,399.59833,0.8999999999999999,6.4741094569981215
1000,510.4085,405.09018,351.32767,0.8999999999999999,6.483674152997992
1001,497.65518,392.8096,392.8096,0.8999999999999999,6.503474716999335
1002,514.9853,389.01675,336.47086,0.8999999999999999,6.520764305998455
1003,512.8297,417.4457,376.3893,0.8999999999999999,6.512422919000528
1004,506.5174,413.21832,324.8668,0.8999999999999999,6.489872246002051
1005,491.81918,499.89932,363.50757,0.8999999999999999,6.513556571997469
1006,524.74554,446.31906,311.47305,0.8999999999999999,6.517951690999325
1007,527.638,373.3348,313.6528,0.8999999999999999,6.498137504000624
1008,514.16797,456.93332,328.9187,0.8999999999999999,6.505344040000637
1009,518.15314,427.94772,317.2622,0.8999999999999999,6.473751518999052
1010,522.9899,383.9209,383.9209,0.8999999999999999,6.473804588000348
1011,514.2353,395.82556,374.3423,0.8999999999999999,6.4964653800016094
1012,506.066,432.53818,329.22073,0.8999999999999999,6.496692857999733
1013,532.40765,377.48126,377.48126,0.8999999999999999,6.50158126399765
1014,506.15573,458.38467,366.02524,0.8999999999999999,6.511681882999255
1015,493.01984,393.83945,369.8079,0.8999999999999999,6.503412836998905
1016,491.73282,398.41452,340.44077,0.8999999999999999,6.504011673001514
1017,519.4529,509.5628,367.00385,0.8999999999999999,6.535329244998138
1018,500.40634,397.5371,349.49008,0.8999999999999999,6.5100173669998185
1019,485.18234,413.19727,349.77542,0.8999999999999999,6.508924281999498
1020,519.7231,387.7927,363.66568,0.8999999999999999,6.506906250997417
1021,501.87125,548.01764,370.61737,0.8999999999999999,6.488109235000593
1022,532.9676,379.43994,346.97568,0.8999999999999999,6.500338665999152
1023,503.5821,430.90854,430.90854,0.8999999999999999,6.51106922800318
1024,495.1822,389.13116,367.4715,0.8999999999999999,6.499596767996991
1025,493.40573,377.35464,351.89395,0.8999999999999999,6.524092379000649
1026,519.2165,377.84387,331.64963,0.8999999999999999,6.512795962000382
1027,488.4869,408.24954,388.4876,0.8999999999999999,6.519471118001093
1028,524.52606,383.96762,361.26962,0.8999999999999999,6.40977000500061
1029,506.14462,389.60806,378.03598,0.8999999999999999,6.539453097997466
1030,512.6065,405.11075,351.20605,0.8999999999999999,6.503140145003272
1031,502.72043,429.98444,382.36694,0.8999999999999999,6.492965645000368
1032,506.84836,377.15918,346.28757,0.8999999999999999,6.489997461001622
1033,503.342,385.88843,333.22403,0.8999999999999999,6.5002955149975605
1034,511.74472,388.98407,349.83438,0.8999999999999999,6.528267256999243
1035,521.589,380.32578,351.6993,0.8999999999999999,6.484056326000427
1036,502.24582,372.7219,329.41837,0.8999999999999999,6.4767178559995955
1037,491.4631,386.2081,342.85767,0.8999999999999999,6.490334975998849
1038,508.96973,399.7137,346.295,0.8999999999999999,6.496553043998574
1039,487.1375,399.99197,355.17383,0.8999999999999999,6.489603329999227
1040,495.6882,454.81964,370.3762,0.8999999999999999,6.506696261003526
1041,519.79016,386.49362,342.82312,0.8999999999999999,6.546365062000405
1042,496.61343,373.42087,289.66086,0.8999999999999999,6.512400427000102
1043,494.58957,430.31256,378.28848,0.8999999999999999,6.484728139999788
1044,517.32043,437.9896,362.6818,0.8999999999999999,6.477444206000655
1045,506.52383,387.24808,363.67337,0.8999999999999999,6.4760236280017125
1046,482.21124,386.4835,287.17212,0.8999999999999999,6.473371758998837
1047,496.00674,386.63016,360.12482,0.8999999999999999,6.501293658999202
1048,511.29947,379.269,345.98328,0.8999999999999999,6.5063042159999895
1049,523.65045,360.31357,303.0768,0.8999999999999999,6.530451841001195
1050,525.6557,403.3468,403.3468,0.8999999999999999,6.526430809000885
1051,506.18448,378.9531,282.05957,0.8999999999999999,6.342102357997646
1052,491.00766,364.58517,346.82956,0.8999999999999999,6.493182972000795
1053,492.29248,495.97906,365.9116,0.8999999999999999,6.505894566002098
1054,501.9405,425.6053,317.8105,0.8999999999999999,6.509432897000806
1055,509.96982,370.50656,294.34134,0.8999999999999999,6.507154427999922
1056,490.88974,388.8621,371.53964,0.8999999999999999,6.496058944998367
1057,549.2679,381.21634,289.79083,0.8999999999999999,6.518465951001417
1058,484.5062,396.29282,323.27512,0.8999999999999999,6.525902228000632
1059,484.4315,415.37717,335.68008,0.8999999999999999,6.512574407999637
1060,511.02628,366.71567,289.4521,0.8999999999999999,6.485655478001718
1061,504.78613,361.15012,304.25375,0.8999999999999999,6.518090011002641
1062,548.6919,383.76523,351.4013,0.8999999999999999,6.5116481719996955
1063,493.72092,393.32376,367.4775,0.8999999999999999,6.498697553997772
1064,505.72998,366.39474,334.9368,0.8999999999999999,6.522052837000956
1065,505.19308,362.37946,342.93307,0.8999999999999999,6.535570603999076
1066,495.82397,390.8825,346.35968,0.8999999999999999,6.513477170999977
1067,518.4965,369.08786,367.384,0.8999999999999999,6.491353233999689
1068,537.8776,427.91843,308.1879,0.8999999999999999,6.507334305999393
1069,500.4676,374.56134,342.93463,0.8999999999999999,6.496281405998161
1070,509.45016,407.064,294.80646,0.8999999999999999,6.515413303000969
1071,491.98462,386.16364,339.32065,0.8999999999999999,6.5092404349998105
1072,493.79953,372.79654,342.22885,0.8999999999999999,6.658072124999308
1073,505.89413,362.10446,345.4878,0.8999999999999999,6.516656567000609
1074,679.0556,396.77136,-0.020831967,0.8999999999999999,6.527411365001171
1075,654.3857,396.155,-0.92541087,0.8999999999999999,6.496509964003053
1076,517.3365,411.146,342.9592,0.8999999999999999,6.485738629999105
1077,504.11465,366.82126,351.19595,0.8999999999999999,6.487512573999993
1078,481.7081,398.55905,358.41196,0.8999999999999999,6.483695824997994
1079,487.8834,495.68896,391.4913,0.8999999999999999,6.506967768997129
1080,510.5131,380.0107,321.15845,0.8999999999999999,6.49716252700091
1081,532.2199,363.59644,332.05338,0.8999999999999999,6.501779587000783
1082,516.4811,384.83585,373.91156,0.8999999999999999,6.500259764001385
1083,500.60645,398.09586,335.9148,0.8999999999999999,6.514046219999727
1084,529.447,390.72354,354.19098,0.8999999999999999,6.515970241001924
1085,501.12646,390.07437,368.36835,0.8999999999999999,6.515032284001791
1086,499.52106,479.3251,369.92468,0.8999999999999999,6.501627993999136
1087,511.02164,394.39767,343.31445,0.8999999999999999,6.502069471000141
1088,490.70587,491.8999,336.47882,0.8999999999999999,6.506867697997222
1089,495.51938,390.5308,360.2613,0.8999999999999999,6.51652392500182
1090,503.97394,412.0751,372.3409,0.8999999999999999,6.500710164000338
1091,530.12,380.01913,355.22067,0.8999999999999999,6.474000505997537
1092,510.0616,390.13702,330.1816,0.8999999999999999,6.521000134001952
1093,519.16223,371.26578,371.26578,0.8999999999999999,6.493430327001988
1094,502.25742,378.58276,327.577,0.8999999999999999,6.495217001000128
1095,495.32687,376.70132,327.95,0.8999999999999999,6.51224662399909
1096,505.81104,491.83252,428.34845,0.8999999999999999,6.527188087999093
1097,505.02805,387.58286,361.14584,0.8999999999999999,6.5189162759998
1098,533.5417,434.2635,357.7151,0.8999999999999999,6.479289259001234
1099,500.61334,374.9439,330.74094,0.8999999999999999,6.516288761002215
1100,508.39185,382.78806,350.17957,0.8999999999999999,6.515703304001363
1101,546.8857,376.5716,316.93512,0.8999999999999999,6.518287448001502
1102,501.59668,384.57355,384.57355,0.8999999999999999,6.511246638001467
1103,520.0695,373.218,347.61887,0.8999999999999999,6.524906581002142
1104,499.66925,372.25415,337.6274,0.8999999999999999,6.54637245199774
1105,517.6499,369.50873,349.8897,0.8999999999999999,6.53857560400138
1106,506.9676,365.7164,365.7164,0.8999999999999999,6.508026493997022
1107,505.8264,376.3469,331.44138,0.8999999999999999,6.479564994999237
1108,513.08435,392.47003,375.49472,0.8999999999999999,6.490991424998356
1109,511.16098,384.25375,326.2181,0.8999999999999999,6.502913732001616
1110,518.9699,352.77832,348.90573,0.8999999999999999,6.497116834001645
1111,502.88556,391.08057,366.47403,0.8999999999999999,6.504806427001313
1112,507.5367,399.8752,399.8752,0.8999999999999999,6.5363372639985755
1113,483.36588,498.30362,350.11636,0.8999999999999999,6.527084016997833
1114,504.93967,399.11484,392.3351,0.8999999999999999,6.530903054001101
1115,508.37344,437.11954,437.11954,0.8999999999999999,6.455578334000165
1116,508.2923,378.85675,349.72427,0.8999999999999999,6.519311159998324
1117,496.42105,376.9975,328.70557,0.8999999999999999,6.504107564000151
1118,539.54517,380.35617,369.35117,0.8999999999999999,6.518280902000697
1119,508.41373,383.47192,367.07324,0.8999999999999999,6.511062562996813
1120,512.43896,370.75537,326.87778,0.8999999999999999,6.532743314000982
1121,486.4878,387.9531,351.6909,0.8999999999999999,6.538493482003105
1122,532.27277,374.78622,358.22324,0.8999999999999999,6.487195653000526
1123,505.1084,378.71255,314.72046,0.8999999999999999,6.533386270002666
1124,520.8393,405.18674,383.32675,0.8999999999999999,6.514572280000721
1125,481.25,396.34128,334.4636,0.8999999999999999,6.530085423000855
1126,499.23184,385.10193,363.70474,0.8999999999999999,6.507774804998917
1127,505.82413,364.76807,348.2784,0.8999999999999999,6.531517611001618
1128,506.83438,368.32062,361.19424,0.8999999999999999,6.575088756999321
1129,496.6292,422.8081,344.52713,0.8999999999999999,6.528529301998788
1130,510.7005,400.6782,364.43457,0.8999999999999999,6.475539777999074
1131,505.27637,362.28018,362.28018,0.8999999999999999,6.532643333001033
1132,506.3802,392.22757,376.14264,0.8999999999999999,6.515622195001924
1133,523.911,363.29858,359.6284,0.8999999999999999,6.523673281000811
1134,515.68195,386.9693,345.06964,0.8999999999999999,6.526091508996615
1135,498.04532,403.18488,360.98053,0.8999999999999999,6.5397737589992175
1136,487.29843,394.87793,394.87793,0.8999999999999999,6.531765766001627
1137,501.30698,388.27246,357.1473,0.8999999999999999,6.475292229999468
1138,514.7686,389.08325,306.8113,0.8999999999999999,6.544192458000907
1139,505.63824,373.68564,338.85883,0.8999999999999999,6.485454313002265
1140,487.99045,362.6919,342.26904,0.8999999999999999,6.526744599999802
1141,510.1875,382.93646,363.54288,0.8999999999999999,6.545635917002073
1142,511.0505,441.03342,307.67554,0.8999999999999999,6.528263440999581
1143,503.07028,392.47803,351.5044,0.8999999999999999,6.522139707998576
1144,511.8343,434.01196,329.89203,0.8999999999999999,6.522659033998934
1145,482.81982,404.17184,331.87424,0.8999999999999999,6.555266174997087
1146,531.1889,404.21152,338.44376,0.8999999999999999,6.526554808002402
1147,488.02686,411.42773,342.8711,0.8999999999999999,6.545160918001784
1148,595.6456,396.89532,90.861404,0.8999999999999999,6.524989331999677
1149,500.6389,381.16284,364.84482,0.8999999999999999,6.521018417002779
1150,510.57715,410.1717,361.22726,0.8999999999999999,6.541306541002996
1151,497.86533,375.35947,328.35062,0.8999999999999999,6.522736754999642
1152,514.76825,425.12497,77.30313,0.8999999999999999,6.520470731000387
1153,501.8187,410.74097,88.29458,0.8999999999999999,6.416768080998736
1154,493.07275,374.0405,352.3132,0.8999999999999999,6.53657992999797
1155,509.04083,431.49814,341.4024,0.8999999999999999,6.527376452999306
1156,504.4091,395.88068,331.02338,0.8999999999999999,6.52393465500063
1157,526.0863,379.69385,356.22455,0.8999999999999999,6.493149678000918
1158,508.2717,407.23926,346.61276,0.8999999999999999,6.515934603001369
1159,501.6921,414.06192,383.8413,0.8999999999999999,6.5111616809990664
1160,501.4465,388.5871,348.88806,0.8999999999999999,6.5208094059998984
1161,524.9863,542.7593,76.260635,0.8999999999999999,6.52293569700123
1162,476.05225,394.14194,290.81125,0.8999999999999999,6.520392930000526
1163,483.3767,393.79178,368.78375,0.8999999999999999,6.519260267999925
1164,502.72128,395.07822,363.2665,0.8999999999999999,6.5039308150007855
1165,489.20578,372.923,109.69391,0.8999999999999999,6.4740095130000554
1166,501.39413,385.52032,295.2796,0.8999999999999999,6.497811469998851
1167,503.29932,380.71774,380.71774,0.8999999999999999,6.498607164998248
1168,548.5944,401.35617,401.35617,0.8999999999999999,6.501855689999502
1169,525.32794,403.28058,89.326996,0.8999999999999999,6.518239818000438
1170,531.0346,375.57578,321.68863,0.8999999999999999,6.524647897997056
1171,529.23315,422.1943,346.70303,0.8999999999999999,6.502794261999952
1172,525.8589,526.1666,107.81968,0.8999999999999999,6.510916626997641
1173,531.0434,382.6012,343.0294,0.8999999999999999,6.483228701999906
1174,488.64795,373.94846,343.45493,0.8999999999999999,6.507046120997984
1175,504.0515,366.7993,339.2456,0.8999999999999999,6.4834597450026195
1176,539.0716,459.05933,324.88763,0.8999999999999999,6.507758534000459
1177,493.26547,401.60196,347.74435,0.8999999999999999,6.348700296999596
1178,512.22504,375.707,335.8961,0.8999999999999999,6.481356260999746
1179,504.2416,378.05478,362.38022,0.8999999999999999,6.494929240001511
1180,489.4103,384.09702,355.27347,0.8999999999999999,6.464078426000924
1181,509.71173,521.2011,393.1444,0.8999999999999999,6.481809816003079
1182,522.6442,376.98895,356.0137,0.8999999999999999,6.4873068560009415
1183,500.49014,405.70737,304.88977,0.8999999999999999,6.487879846998112
1184,494.08545,392.94742,352.04565,0.8999999999999999,6.509178227999655
1185,513.06305,388.75922,353.5407,0.8999999999999999,6.485845956001867
1186,506.8986,362.42685,340.56528,0.8999999999999999,6.5022945730015635
1187,497.76974,370.05606,347.61694,0.8999999999999999,6.468788248999772
1188,517.3716,385.0283,340.37466,0.8999999999999999,6.487791794999794
1189,490.0333,397.60867,319.77798,0.8999999999999999,6.472309922999557
1190,535.26874,371.95013,297.28033,0.8999999999999999,6.483652819999406
1191,491.62988,384.64084,325.55988,0.8999999999999999,6.509722702001454
1192,520.42755,373.5472,311.5346,0.8999999999999999,6.496706996000285
1193,539.2419,388.0564,388.0564,0.8999999999999999,6.505196730002353
1194,485.34814,385.50595,359.9398,0.8999999999999999,6.4996081280005455
1195,366.59454,366.59454,366.59454,0.9999999999999999,6.4767092389993195
1196,384.17563,384.17563,384.17563,0.9999999999999999,6.515132142998482
1197,390.41464,390.41464,390.41464,0.9999999999999999,6.476555255998392
1198,405.45615,405.45615,405.45615,0.9999999999999999,6.502103389000695
1199,423.8667,423.8667,423.8667,0.9999999999999999,6.475260563998745
1200,374.47342,374.47342,374.47342,0.9999999999999999,6.482664145998569
1201,437.63632,437.63632,437.63632,0.9999999999999999,6.470260105001216
1202,419.76178,419.76178,419.76178,0.9999999999999999,6.462676751998515
1203,384.08072,384.08072,384.08072,0.9999999999999999,6.521013261000917
1204,394.46536,394.46536,394.46536,0.9999999999999999,6.482357613000204
1205,391.40717,391.40717,391.40717,0.9999999999999999,6.510514288002014
1206,419.23056,419.23056,419.23056,0.9999999999999999,6.491660650000995
1207,366.59512,366.59512,366.59512,0.9999999999999999,6.48008701100116
1208,393.91187,393.91187,393.91187,0.9999999999999999,6.506827953002357
1209,404.7565,404.7565,404.7565,0.9999999999999999,6.475053661000857
1210,385.13098,385.13098,385.13098,0.9999999999999999,6.483765285000118
1211,371.97986,371.97986,371.97986,0.9999999999999999,6.4804350010017515
1212,389.02078,389.02078,389.02078,0.9999999999999999,6.483506707998458
1213,370.66733,370.66733,370.66733,0.9999999999999999,6.470271575002698
1214,418.8343,418.8343,418.8343,0.9999999999999999,6.5015171619998
1215,471.31183,471.31183,471.31183,0.9999999999999999,6.484011723998265
1216,459.23877,459.23877,459.23877,0.9999999999999999,6.478494504000992
1217,431.7374,431.7374,431.7374,0.9999999999999999,6.500158308001119
1218,420.659,420.659,420.659,0.9999999999999999,6.466371690999949
1219,436.29523,436.29523,436.29523,0.9999999999999999,6.490898184001708
1220,468.8962,468.8962,468.8962,0.9999999999999999,6.467734623998695
1221,411.11093,411.11093,411.11093,0.9999999999999999,6.4415805880016705
1222,386.66302,386.66302,386.66302,0.9999999999999999,6.460225679002178
1223,425.8145,425.8145,425.8145,0.9999999999999999,6.454690902999573
1224,405.18747,405.18747,405.18747,0.9999999999999999,6.481967529998656
1225,435.55746,435.55746,435.55746,0.9999999999999999,6.442807614999765
1226,430.4007,430.4007,430.4007,0.9999999999999999,6.5181050110004435
1227,420.82608,420.82608,420.82608,0.9999999999999999,6.458622317000845
1228,462.1049,462.1049,462.1049,0.9999999999999999,6.465283156001533
1229,462.99298,462.99298,462.99298,0.9999999999999999,6.472595851002552
1230,501.1294,501.1294,501.1294,0.9999999999999999,6.500132641998789
1231,498.82785,498.82785,498.82785,0.9999999999999999,6.477901588998066
1232,470.1434,470.1434,470.1434,0.9999999999999999,6.498749711998244
1233,464.055,464.055,464.055,0.9999999999999999,6.520888257000479
1234,482.4941,482.4941,482.4941,0.9999999999999999,6.48545806599941
1235,529.3681,529.3681,529.3681,0.9999999999999999,6.489830485999846
1236,594.934,594.934,594.934,0.9999999999999999,6.4822583659988595
1237,513.0145,513.0145,513.0145,0.9999999999999999,6.497367423002288
1238,612.113,612.113,612.113,0.9999999999999999,6.499282771997969
1239,470.93945,470.93945,470.93945,0.9999999999999999,6.494299529997079
1240,542.89075,542.89075,542.89075,0.9999999999999999,6.508309942997585
1241,536.68646,536.68646,536.68646,0.9999999999999999,6.4904726700005995
1242,530.6346,530.6346,530.6346,0.9999999999999999,6.519365346997802
1243,505.97095,505.97095,505.97095,0.9999999999999999,6.508898710002541
1244,584.4728,584.4728,584.4728,0.9999999999999999,6.4570343349987525
1245,617.69366,617.69366,617.69366,0.9999999999999999,6.5045852350012865
1246,654.99066,654.99066,654.99066,0.9999999999999999,6.425320095000643
1247,545.90204,545.90204,545.90204,0.9999999999999999,6.477913149999949
1248,590.5014,590.5014,590.5014,0.9999999999999999,6.490154946997791
1249,528.591,528.591,528.591,0.9999999999999999,6.514708090999193
1250,588.84735,588.84735,588.84735,0.9999999999999999,6.4795609489992785
1251,546.4134,546.4134,546.4134,0.9999999999999999,6.494645489001414
1252,544.40717,544.40717,544.40717,0.9999999999999999,6.4967197949990805
1253,564.2941,564.2941,564.2941,0.9999999999999999,6.497455021002679
1254,591.45013,591.45013,591.45013,0.9999999999999999,6.493293890001951
1255,503.4663,503.4663,503.4663,0.9999999999999999,6.502213866002421
1256,633.4106,633.4106,633.4106,0.9999999999999999,6.5123735800007125
1257,514.1623,514.1623,514.1623,0.9999999999999999,6.4989127940025355
1258,549.5805,549.5805,549.5805,0.9999999999999999,6.509330282002338
1259,529.8102,529.8102,529.8102,0.9999999999999999,6.506089192000218
1260,568.6315,568.6315,568.6315,0.9999999999999999,6.475261737999972
1261,535.4113,535.4113,535.4113,0.9999999999999999,6.480952490997879
1262,722.0571,722.0571,722.0571,0.9999999999999999,6.460059420998732
1263,853.24493,853.24493,853.24493,0.9999999999999999,6.480766428998322
1264,598.5971,598.5971,598.5971,0.9999999999999999,6.491469939999661
1265,691.07825,691.07825,691.07825,0.9999999999999999,6.477846292000322
1266,665.4829,665.4829,665.4829,0.9999999999999999,6.505076918001578
1267,570.03705,570.03705,570.03705,0.9999999999999999,6.505186608999793
1268,806.084,806.084,806.084,0.9999999999999999,6.508424607000052
1269,715.9466,715.9466,715.9466,0.9999999999999999,6.49815398300052
1270,568.86115,568.86115,568.86115,0.9999999999999999,6.491769546999421
1271,637.65375,637.65375,637.65375,0.9999999999999999,6.517159920997074
1272,562.31616,562.31616,562.31616,0.9999999999999999,6.496731373001239
1273,628.8317,628.8317,628.8317,0.9999999999999999,6.479009197002597
1274,752.49176,752.49176,752.49176,0.9999999999999999,6.50531736999983
1275,757.9966,757.9966,757.9966,0.9999999999999999,6.467358450001484
1276,884.0695,884.0695,884.0695,0.9999999999999999,6.471448487998714
1277,751.15625,751.15625,751.15625,0.9999999999999999,6.484518081000715
1278,977.7687,977.7687,977.7687,0.9999999999999999,6.501273082001717
1279,721.65967,721.65967,721.65967,0.9999999999999999,6.506941990999621
1280,697.2227,697.2227,697.2227,0.9999999999999999,6.469785127999785
1281,713.51154,713.51154,713.51154,0.9999999999999999,6.470057791000727
1282,880.47455,880.47455,880.47455,0.9999999999999999,6.4718156210001325
1283,901.8422,901.8422,901.8422,0.9999999999999999,6.491568307999842
1284,806.75433,806.75433,806.75433,0.9999999999999999,6.485374449999654
1285,610.3799,610.3799,610.3799,0.9999999999999999,6.489330652999342
1286,604.37616,604.37616,604.37616,0.9999999999999999,6.51773154500188
1287,839.54834,839.54834,839.54834,0.9999999999999999,6.488006340998254
