iteration,best_fitness,best_cumulative_reward,cumulative_reward_of_best,beta,evaluation_time
14,2034.4501,343.246,24.404615,0.6,2.108284495000021
15,2162.5125,348.76303,20.419744,0.6,2.1882329050000067
16,2355.9988,267.141,25.292517,0.6,2.1123986270000046
17,2358.8955,272.0979,193.22627,0.6,2.08320063299999
18,2410.3926,276.73752,209.90709,0.6,2.0634328910000193
19,2431.8806,780.332,42.25719,0.6,2.131194023000006
20,2439.8926,356.42453,44.152416,0.6,2.1487814040000046
21,2657.939,266.4755,39.134453,0.6,2.0287669150000056
22,2643.4866,252.24638,41.15251,0.6,2.2623432169999944
23,2606.7622,493.06064,42.50457,0.6,2.047684858000025
24,2659.0142,291.32556,41.972298,0.6,2.4296658229999935
25,2676.403,285.74545,43.701313,0.6,2.400032558000021
26,2686.8586,262.7901,47.18858,0.6,2.096294849000003
27,2693.608,241.77898,47.348568,0.6,2.113905966999994
28,2765.2937,262.65884,43.430367,0.6,2.1328306419999876
29,2717.5964,255.03372,51.15551,0.6,2.2836854570000185
30,2722.4246,982.80194,50.460594,0.6,2.1619038469999907
31,2846.1543,362.2125,48.445995,0.6,2.116795656999983
32,2721.345,995.3009,41.960503,0.6,2.6497917340000186
33,2734.9333,980.72424,47.354687,0.6,2.5468515569999965
34,2721.319,276.2718,43.520725,0.6,2.122732180000014
35,2720.5667,205.24365,43.53128,0.6,2.342834759999988
36,2717.902,290.67642,43.24162,0.6,2.270924182000016
37,2722.7712,278.42075,39.811653,0.6,2.130396263999984
38,2723.3318,202.50845,46.42289,0.6,2.270273904999982
39,2733.0566,239.41646,47.980625,0.6,2.3060353609999993
40,2725.7805,832.01776,41.12937,0.6,2.2207727130000023
41,2734.0532,375.02246,48.96356,0.6,2.176312309000025
42,2722.536,771.84393,45.337063,0.6,2.0768571120000274
43,2722.536,945.2887,50.35653,0.6,2.078484068000023
44,2733.7017,988.9365,49.11236,0.6,2.0975931620000097
45,2737.7502,226.78267,40.948944,0.6,2.1492792230000077
46,2740.2634,232.60957,44.95644,0.6,2.0898993049999603
47,2729.5078,237.21985,44.05781,0.6,2.100132183000028
48,2722.5862,1014.7801,46.296394,0.6,2.1642022419999876
49,2733.7993,1016.9761,48.76946,0.6,2.2218730710000045
50,2728.0051,829.35077,40.457672,0.6,2.234321418000036
51,2725.4187,239.20186,42.257763,0.6,2.202530789999969
52,2725.0098,224.47063,40.837738,0.6,2.2747510860000375
53,2732.3855,250.02896,36.613876,0.6,2.2955194900000038
54,2741.097,215.59976,49.232555,0.6,2.2977700640000194
55,2732.3323,974.3217,48.47041,0.6,2.3154730360000144
56,2738.693,947.3249,50.56252,0.6,2.1638838239999814
57,2739.1196,211.23108,52.679104,0.6,2.307902882999997
58,2730.985,208.67586,46.8585,0.6,2.243343029000016
59,2738.535,325.9465,40.092285,0.6,2.280064564999975
60,2738.7605,975.05975,46.72951,0.6,2.3112319450000314
61,2738.3289,335.76004,56.013447,0.6,2.051927949000003
62,2734.475,260.9769,49.92846,0.6,2.062573662000034
63,2745.1907,210.20923,47.666428,0.6,2.0792367560000002
64,2734.6633,215.15039,42.90699,0.6,2.060962847999974
65,2736.0723,216.17659,45.932972,0.6,2.078978538000001
66,2736.3967,237.6685,49.712135,0.6,2.034662164999986
67,2740.4126,841.5866,45.747086,0.6,2.0272915380000427
68,2743.3223,986.7944,47.972775,0.6,2.0346627399999875
69,2743.149,971.9669,49.406727,0.6,2.2443923029999837
70,2735.1067,217.89085,54.074596,0.6,2.0439118689999987
71,2734.1697,496.48312,42.613937,0.6,2.0375666450000267
72,2739.0264,207.45195,42.275494,0.6,2.036206858000014
73,2741.1926,223.70323,52.170727,0.6,2.042462962000002
74,2740.6997,197.38783,42.76283,0.6,2.040852556999994
75,2740.9634,367.78055,57.31136,0.6,2.028916412000001
76,2742.7852,199.1727,48.06663,0.6,2.2676896090000014
77,2748.7986,203.01756,48.823082,0.6,2.0951283439999884
78,2735.1987,246.71228,50.40386,0.6,2.1151561419999894
79,2740.3188,220.13199,49.095913,0.6,2.1051283950000084
80,2739.2551,622.63324,52.216152,0.6,2.121371188000012
81,2778.5837,989.04706,49.038998,0.6,2.1259278509999717
82,2741.9026,448.67407,44.257915,0.6,2.218981017000033
83,2737.3354,203.29794,46.388847,0.6,2.0991827910000325
84,2739.9111,349.16684,46.25594,0.6,2.0873468180000145
85,2742.9915,193.38972,42.565598,0.6,2.2870823730000325
86,2755.408,993.1584,43.478985,0.6,2.2339326039999605
87,2741.4028,993.477,48.60626,0.6,2.2436834309999654
88,2742.74,347.61398,44.486732,0.6,2.2124511069999926
89,2735.2983,208.76285,49.25681,0.6,2.2644067649999897
90,2740.5686,218.31535,46.527576,0.6,2.307253150000008
91,2743.192,679.77856,50.76547,0.6,2.2188744110000016
92,2741.4802,834.45996,46.958157,0.6,2.1778553749999787
93,2739.6235,955.23303,41.55264,0.6,2.1454995359999884
94,2746.4246,196.21037,44.66963,0.6,2.1909335729999952
95,2740.2642,996.1673,51.20287,0.6,2.309787865999965
96,2742.5222,336.38525,45.89431,0.6,2.2963293139999905
97,2740.7085,232.8264,51.027184,0.6,2.3049605140000153
98,2737.3574,366.2507,49.910885,0.6,2.2913970449999965
99,2735.362,725.4936,43.35801,0.6,2.329802414000028
100,2741.0652,270.75278,40.42051,0.6,2.2884105649999356
101,2741.6257,467.9842,50.022144,0.6,2.0646425669999644
102,2741.0315,288.75046,56.223152,0.6,2.0851225330000034
103,2738.887,314.1868,53.03139,0.6,2.0797386529999358
104,2743.8115,838.2176,43.371437,0.6,2.0982828280000376
105,2889.193,754.4748,42.375076,0.6,2.0715989080000554
106,2883.5444,218.20592,30.246534,0.6,2.0983278839999002
107,2892.6802,265.07413,33.12831,0.6,2.437321056999963
108,2892.287,561.53864,34.88898,0.6,2.0451394489999757
109,2887.782,392.08838,27.984785,0.6,2.080989165999995
110,2886.1406,265.79758,30.628195,0.6,2.0938926139999694
111,2895.069,393.20758,44.435955,0.6,2.0970107430000553
112,2895.921,316.46997,20.829464,0.6,2.22526582699993
113,2891.3018,887.3459,30.617401,0.6,2.226292136999973
114,2899.2751,203.13379,42.969967,0.6,2.158069074000082
115,2893.507,988.458,34.591137,0.6,2.2508590080000204
116,2896.3206,929.9793,37.473705,0.6,2.2638438589999623
117,2886.505,652.10516,33.115448,0.6,2.1739791669999704
118,2889.0886,211.54155,42.172123,0.6,2.1496080580000125
119,2894.811,847.2719,38.148922,0.6,2.151324262000003
120,2875.5637,948.9694,32.461727,0.6,2.182953655999995
121,2890.033,726.64185,40.01544,0.6,2.2848849619999783
122,2890.147,205.04158,46.53954,0.6,2.243361983
123,2897.946,233.4253,45.7319,0.6,2.2737936559999525
124,2901.8123,231.92451,30.211668,0.6,2.252075148000017
125,2947.1272,233.25662,29.675653,0.6,2.2619015850000324
126,2946.213,734.07043,35.457645,0.6,2.0505909710000196
127,2952.0874,196.52615,18.598036,0.6,2.0347423489999983
128,2948.3074,220.68457,28.523954,0.6,2.02932557500003
129,2948.6394,197.83228,32.926987,0.6,2.097883048999961
130,2951.6895,276.10538,23.68165,0.6,2.064545565000003
131,2945.1514,219.08064,31.414814,0.6,2.0791388930000494
132,2941.973,223.9694,27.144012,0.6,2.052760662999958
133,2944.6626,213.73282,20.710009,0.6,2.3158764720000136
134,2942.7546,988.87695,23.983301,0.6,2.234369099999981
135,2949.029,214.42496,26.179365,0.6,2.485318369999959
136,2953.402,228.07066,32.391857,0.6,2.340644741999995
137,2942.9373,970.7541,21.130722,0.6,2.325901864000002
138,2947.278,217.17957,35.10984,0.6,2.215585368999996
139,2968.8718,651.0799,33.77336,0.6,2.0852292829999897
140,2969.946,374.61288,21.31653,0.6,2.1095151870000564
141,2964.494,246.40196,31.874954,0.6,2.1055744889999914
142,2972.4211,197.74242,34.15401,0.6,2.101716243999931
143,2972.21,186.02777,27.82611,0.6,2.0866822410000623
144,2973.8877,243.21216,28.611069,0.6,2.0977660369999285
145,2969.4807,998.0346,20.799929,0.6,2.2886363490000576
146,2973.2761,193.08772,37.883495,0.6,2.2685218020000093
147,2971.947,206.05907,22.660196,0.6,2.1821159309999985
148,2972.2146,620.38666,20.263838,0.6,2.3003795540000738
149,2972.7983,213.82266,23.526691,0.6,2.3252022629999374
150,2972.676,989.27844,17.998816,0.6,2.2563857879999887
151,2969.531,257.01315,37.678295,0.6,2.313085041000022
152,2974.858,204.99869,34.831295,0.6,2.191173611999943
153,2977.4763,270.66693,20.11183,0.6,2.04054514500001
154,2968.2776,198.15457,17.888863,0.6,2.0557449460000043
155,2972.6228,205.46611,22.974201,0.6,2.0591068319999977
156,2973.7341,188.47368,27.043013,0.6,2.0788296550000496
157,2972.543,156.72623,25.937134,0.6,2.038542700999983
158,2972.6724,230.61392,26.695578,0.6,2.0561150999999427
159,2974.9465,216.3228,19.1883,0.6,2.0361004510000384
160,2971.3198,221.45755,29.261545,0.6,2.0892970180000248
161,2974.5457,253.72379,43.138985,0.6,2.0943012339999996
162,2975.6296,261.53244,15.264963,0.6,2.0930181680000715
163,2973.8862,209.29524,19.259443,0.6,2.126218476999952
164,2973.0193,220.90181,22.271881,0.6,2.139282802000025
165,2974.5244,960.24945,26.123688,0.6,2.116477895999992
166,2975.4358,289.86078,21.778666,0.6,2.106353002999981
167,2976.688,370.15118,21.809107,0.6,2.0938805740000817
168,2975.42,525.09784,26.06548,0.6,2.0703754520000075
169,2974.1394,237.85832,31.760687,0.6,2.0995420829999603
170,2977.1814,202.3114,15.135152,0.6,2.276649306999957
171,2974.4229,239.86143,22.227299,0.6,2.2799886029999925
172,2976.2651,191.68863,12.949816,0.6,2.2689070520000314
173,2972.0203,217.32034,25.791656,0.6,2.3408275900000035
174,2976.1575,259.57013,33.356106,0.6,2.2788231800000176
175,2973.7324,244.02847,21.295918,0.6,2.3377461620000304
176,2978.0344,931.4002,37.350136,0.6,2.314360965999981
177,2975.951,249.3535,21.073835,0.6,2.2752764829999705
178,2973.9702,214.94522,39.47163,0.6,2.289427154000009
179,2979.1726,224.64932,23.561941,0.6,2.2276716090000264
180,2977.416,248.90283,36.964043,0.6,2.3098217329999216
181,2974.8835,195.89769,20.636944,0.6,2.316685242999938
182,2982.4817,166.13112,20.504004,0.6,2.2293556549999494
183,2976.064,199.55602,14.151477,0.6,2.2335067449999997
184,2974.8765,1014.82355,29.352854,0.6,2.317063523999991
185,2977.3484,995.4936,22.142134,0.6,2.3033162440000297
186,2977.712,999.2711,31.753647,0.6,2.3427636669999856
187,2980.771,248.09138,35.766937,0.6,2.292199858999993
188,2978.0925,252.30411,37.594242,0.6,2.3222964000000275
189,2972.7864,250.22305,24.218649,0.6,2.354398151000055
190,2976.568,217.37056,19.814213,0.6,2.0441600990000097
191,2972.5222,241.17793,32.854237,0.6,2.0357542990000184
192,2974.1443,263.5844,32.138527,0.6,2.035411806999946
193,2975.6953,206.63994,22.158884,0.6,2.043887421000022
194,2973.0657,693.9217,26.744955,0.6,2.0476284320000104
195,2975.3186,283.07062,35.604366,0.6,2.0551792960000057
196,2973.3657,333.53806,13.54732,0.6,2.0809385210000073
197,2973.0906,332.93793,15.0007925,0.6,2.057665352000072
198,2976.1716,187.68436,21.19105,0.6,2.0452812400000084
199,2970.2556,193.16441,25.399973,0.6,2.068357149999997
200,2977.0745,378.1487,29.741064,0.6,2.127349314000071
201,2973.9407,217.30554,19.872,0.6,2.046805094999968
202,2983.4568,252.60701,28.62794,0.6,2.0500259020000158
203,2973.4812,185.24603,14.52436,0.6,2.1679492179999897
204,2973.5317,1002.4002,21.671696,0.6,2.047683796000001
205,2974.9421,396.60733,44.120758,0.6,2.0387585019999506
206,2972.3328,191.27406,22.532578,0.6,2.059258371999931
207,2974.6704,209.34752,28.162476,0.6,2.1079228359999433
208,2973.9548,155.47835,25.093573,0.6,2.042427861999954
209,2972.9324,194.54033,23.663029,0.6,2.062484583000014
210,2972.73,287.68204,34.744167,0.6,2.1249682420000227
211,2975.5603,877.0994,32.48818,0.6,2.11233490799998
212,2971.5564,243.44249,27.624853,0.6,2.087388938999993
213,2972.0364,315.59604,36.87947,0.6,2.1455231889999595
214,2973.2625,197.26236,30.663511,0.6,2.1196505079999497
215,2976.5066,236.99995,9.320571,0.6,2.101498367999966
216,2977.4148,270.66034,25.1781,0.6,2.0884513900000456
217,2971.7275,243.00117,23.674814,0.6,2.186078428999963
218,2979.6238,969.423,34.147926,0.6,2.150201471999935
219,2974.0046,270.5242,14.424456,0.6,2.099098326999865
220,2973.3857,251.59451,23.179884,0.6,2.1801229600000624
221,2975.5598,237.82445,17.054401,0.6,2.3162671290001526
222,2975.852,253.73721,34.30415,0.6,2.251584861999845
223,2974.5847,219.46191,37.08845,0.6,2.3257167419999405
224,2972.266,268.52866,28.42215,0.6,2.270371166000132
225,2972.097,202.84898,27.372269,0.6,2.071273216999998
226,2973.254,883.17804,14.976346,0.6,2.0720372789999146
227,2973.995,998.99817,25.343246,0.6,2.1322135460000027
228,2973.44,260.4065,29.905048,0.6,2.078107940999871
229,2975.8835,261.29773,24.334478,0.6,2.071964886999922
230,2973.2537,231.80858,20.16944,0.6,2.076201028000014
231,2973.0781,196.12413,19.448553,0.6,2.0926031859999057
232,2974.3796,205.57104,35.372402,0.6,2.0859872089999953
233,2978.701,232.57918,17.56971,0.6,2.1183739880000303
234,2974.2375,240.80762,30.360632,0.6,2.11232902200004
235,2974.097,247.80122,28.98435,0.6,2.090857480000068
236,2976.9163,210.71622,26.339203,0.6,2.099384509999936
237,2976.46,258.72488,24.412169,0.6,2.1009797439999147
238,2976.4934,247.6628,13.453101,0.6,2.1000728950000394
239,2974.1665,258.7739,27.859364,0.6,2.09516570400001
240,2975.1443,377.47314,33.106445,0.6,2.099959490999936
241,2978.9854,197.46922,13.059163,0.6,2.175327695000078
242,2977.0212,987.4886,29.418043,0.6,2.101213596999969
243,2969.0552,211.22813,26.030554,0.6,2.125027411000019
244,2974.6677,232.50792,26.26987,0.6,2.207105644000194
245,2976.5486,197.86511,24.534552,0.6,2.116490019000139
246,2976.3958,198.88037,33.648113,0.6,2.124879422000049
247,2974.746,237.94853,30.44798,0.6,2.1116521450001073
248,2975.1355,800.5284,16.187897,0.6,2.236433702999875
249,2976.624,231.33272,25.360758,0.6,2.1425618450000457
250,2973.9993,202.3568,18.895357,0.6,2.297025543000018
251,2976.4717,214.86736,21.054926,0.6,2.162998147000053
252,2976.118,222.99487,34.390278,0.6,2.219237015999852
253,2973.4175,217.9666,22.870338,0.6,2.2348000780000348
254,2976.309,231.4952,24.43471,0.6,2.3101790809998874
255,2974.0547,214.12791,19.24082,0.6,2.19316879400003
256,2977.6174,211.06253,29.05254,0.6,2.2708740759999273
257,2975.4705,193.17207,22.371496,0.6,2.1657619989998693
258,2973.395,155.73581,37.833202,0.6,2.323043867000024
259,2972.0493,540.80743,21.84302,0.6,2.3432363730000816
260,2978.8533,333.1895,25.284609,0.6,2.2900833070000317
261,2974.1387,645.73773,36.222927,0.6,2.3011340259999997
262,2973.246,197.37944,37.396744,0.6,2.309466573999998
263,2972.2546,1009.4194,14.654605,0.6,2.3134788639999897
264,2975.641,211.34166,28.694876,0.6,2.332100459000003
265,2974.1646,250.06168,29.542255,0.6,2.0580782160000126
266,2975.6443,197.22046,28.050049,0.6,2.085566457999903
267,2972.2463,995.6456,28.241629,0.6,2.0862105999999585
268,2975.8699,160.53033,26.297688,0.6,2.1137422159999915
269,2972.7563,221.2627,15.236804,0.6,2.0920154630000525
270,2976.668,197.82007,25.47981,0.6,2.0979566209998666
271,2975.3132,149.5159,35.873028,0.6,2.178348994000089
272,2973.236,199.39978,8.157836,0.6,2.0771503589999156
273,2969.9204,203.31224,27.521809,0.6,2.087908144000039
274,2973.6902,202.06651,14.996711,0.6,2.1204425640000863
275,2971.9148,248.07536,26.763245,0.6,2.1544104399999924
276,2971.9475,322.8692,19.220434,0.6,2.0975385760000336
277,2971.7903,197.00896,17.794401,0.6,2.1139745300001778
278,2975.261,212.62971,7.077382,0.6,2.1226305509999293
279,2978.2856,243.40665,29.074446,0.6,2.0840002390000336
280,2975.4294,219.31004,22.283285,0.6,2.151353907999919
281,2972.3904,211.2456,7.99526,0.6,2.1500126060000184
282,2976.0955,303.15958,20.631445,0.6,2.0923587539998607
283,2975.9258,210.42793,33.22231,0.6,2.124147487000073
284,3024.2065,315.40924,20.246155,0.6,2.0861117150000155
285,2975.852,298.997,32.213135,0.6,2.101936252000087
286,2974.189,299.35553,15.50622,0.6,2.2330585030001657
287,2972.476,180.03772,19.999674,0.6,2.2296702779999578
288,2977.0073,210.32832,27.613047,0.6,2.2334397409999838
289,2972.3855,238.0107,16.961216,0.6,2.101490641000055
290,2972.295,279.21387,23.038671,0.6,2.095311681999874
291,2972.2744,222.47136,25.630726,0.6,2.085761113999979
292,2973.4165,276.52026,24.99201,0.6,2.0844636290000835
293,2972.086,258.95465,21.4898,0.6,2.100227026999846
294,2978.2605,358.56503,21.342695,0.6,2.090296612999964
295,2972.9395,229.22217,23.596119,0.6,2.28598100399995
296,2972.5166,220.29248,31.820953,0.6,2.083664740000131
297,2974.3892,255.46944,14.543973,0.6,2.0727056959999572
298,561.6354,447.4111,167.67836,0.7,2.086485107000044
299,556.04736,439.27707,158.94836,0.7,2.1531882970000424
300,558.96204,380.82874,161.59517,0.7,2.1486181279999528
301,592.4816,394.26718,259.7743,0.7,2.1318079479999597
302,593.1913,370.9105,256.75244,0.7,2.2026744980000785
303,584.25433,391.2667,257.2208,0.7,2.149991409999984
304,591.888,379.74374,258.04767,0.7,2.135582106999891
305,597.98737,386.53036,73.14158,0.7,2.0645134220001182
306,1080.8625,366.8914,112.428856,0.7,2.082677684999908
307,1150.035,356.6168,127.47079,0.7,2.150411802000008
308,1232.207,557.8789,118.68713,0.7,2.0892975780000143
309,1239.6993,367.38007,113.13631,0.7,2.1181737350000276
310,1485.4226,394.30673,124.13554,0.7,2.1188023839999914
311,1544.2092,380.46896,117.284134,0.7,2.2004576939998515
312,1369.8761,583.89325,110.90298,0.7,2.250880574999883
313,1418.4551,227.95422,112.22274,0.7,2.1053947940001763
314,1487.7908,343.165,120.87595,0.7,2.1043404889999238
315,1420.4609,245.75203,115.85276,0.7,2.140158435000103
316,1368.2394,238.95743,108.67004,0.7,2.127844790000154
317,1351.0913,362.67258,120.51902,0.7,2.138790831000051
318,1468.5823,356.72958,117.47151,0.7,2.0974121899998863
319,1458.0067,265.4918,122.341324,0.7,2.179029249999985
320,1557.3418,247.2437,109.927895,0.7,2.0981111009998585
321,1604.8351,204.09294,115.344604,0.7,2.087071766000008
322,1420.233,515.46906,119.14895,0.7,2.1216140809999615
323,1531.285,656.5164,108.43438,0.7,2.2387087009999505
324,1658.1682,750.9457,121.76043,0.7,2.147817147000069
325,1933.6047,238.8339,105.83205,0.7,2.1196302460000425
326,1659.7441,268.71393,117.63012,0.7,2.1375968609997926
327,1533.584,234.3501,111.60581,0.7,2.1073463479999646
328,1665.2985,373.60785,124.060524,0.7,2.1310068220000176
329,1611.6317,659.57764,110.17755,0.7,2.1841262709999683
330,1421.9984,225.99622,116.10608,0.7,2.084328246000041
331,1401.9534,938.3768,119.53399,0.7,2.10585894299993
332,1623.7577,1004.2168,113.780334,0.7,2.134209714000008
333,1572.3274,1004.6879,113.49276,0.7,2.1842244689999006
334,1577.2883,234.07927,113.85534,0.7,2.0974491439999383
335,1401.7803,507.04034,121.035545,0.7,2.1045790769999257
336,1636.2372,319.0348,118.486595,0.7,2.186904302999892
337,1449.1262,468.16415,112.62451,0.7,2.0858773769998606
338,1756.0566,190.55276,118.33437,0.7,2.1631503680000606
339,1593.8661,305.32343,120.17251,0.7,2.095609887000137
340,1430.9432,998.45917,106.94458,0.7,2.3030523959998845
341,1869.636,274.4601,117.41758,0.7,2.334237067999993
342,1828.7816,234.29112,116.55987,0.7,2.257671414000015
343,1531.514,244.30986,119.19015,0.7,2.3103338480000275
344,1651.5209,271.9443,107.25252,0.7,2.2583445759998995
345,1455.6965,359.62625,123.17417,0.7,2.300110590000031
346,1517.0181,249.12361,113.375565,0.7,2.3258460919998925
347,1994.7426,172.06749,109.81807,0.7,2.310863032000043
348,1542.8365,210.78569,124.74221,0.7,2.2784715329999017
349,1379.9298,189.98267,126.66414,0.7,2.293737767999801
350,1642.0195,362.26266,111.53621,0.7,2.0687065279998933
351,1460.2598,710.1484,124.50757,0.7,2.1368969650000054
352,1927.4808,255.84032,112.76929,0.7,2.0861509569999725
353,1376.3373,214.58511,120.33343,0.7,2.0973535129999163
354,1610.068,204.34781,108.12023,0.7,2.0934524310000597
355,1560.5122,851.4089,120.46848,0.7,2.1123115180000696
356,1391.6227,339.0065,122.65493,0.7,2.1189699869999004
357,1532.217,239.40816,118.46841,0.7,2.417403598999954
358,1745.5754,192.56264,127.79109,0.7,2.1583951640000123
359,1942.6469,225.8197,115.06256,0.7,2.263805121000132
360,1566.8855,245.01834,129.66313,0.7,2.0472271390001424
361,1392.8369,515.4589,115.4401,0.7,2.07008077699993
362,1635.1454,223.6635,86.57591,0.7,2.0596396779999395
363,1542.8695,278.1639,115.99453,0.7,2.0719958219999626
364,1867.6576,207.57845,110.90244,0.7,2.0968624810000165
365,1611.1775,262.4239,104.66575,0.7,2.087793577999946
366,1959.5739,623.4051,76.75185,0.7,2.1978818999998566
367,1700.1083,255.67891,107.28716,0.7,2.1072362200000043
368,1373.4254,275.9437,106.868095,0.7,2.1083505639999203
369,1638.1229,210.50957,69.52791,0.7,2.1149544669999614
370,1492.2018,252.10973,114.20403,0.7,2.094860748999963
371,2016.0742,225.6783,70.65496,0.7,2.1776802899998984
372,1688.3053,203.24448,91.158165,0.7,2.198053066000057
373,1607.308,200.30241,119.12539,0.7,2.221443974000067
374,1620.4583,272.5284,101.714775,0.7,2.097230394999997
375,1647.2548,248.81169,113.45625,0.7,2.0893761820000236
376,1532.4437,340.34793,113.59509,0.7,2.1715659099997993
377,1894.8824,294.27383,60.124233,0.7,2.062578465000115
378,1585.3905,244.03625,79.53173,0.7,2.072645118000082
379,1588.6411,243.92325,114.49554,0.7,2.0588873530000456
380,1488.3203,245.24915,114.90354,0.7,2.229942617000006
381,1993.0052,387.82346,100.551,0.7,2.2681598359999953
382,2069.2256,237.68513,106.44399,0.7,2.176726092999843
383,1889.5282,225.18204,55.76907,0.7,2.180634998999949
384,1601.3807,225.3854,75.63668,0.7,2.1679329119999693
385,1688.4315,238.73457,99.42613,0.7,2.105714777000003
386,1967.3326,284.88992,98.61051,0.7,2.2479430049997973
387,1843.6683,231.32735,99.399124,0.7,2.155458053000075
388,1963.914,225.28658,111.45624,0.7,2.319044235000092
389,1749.4227,200.71404,41.22403,0.7,2.2652553540001463
390,1710.4381,205.35664,81.95825,0.7,2.3065457939999305
391,1518.2799,230.0391,56.778076,0.7,2.301253355000199
392,1766.3516,211.68997,60.58506,0.7,2.298454978000109
393,2304.6611,207.18245,79.18148,0.7,2.3112044790000255
394,1711.9615,205.3485,103.01125,0.7,2.306652346999954
395,1826.6155,197.7727,87.68905,0.7,2.2775160220001
396,1993.289,244.18806,88.650894,0.7,2.3023480460001338
397,2098.968,285.311,104.21716,0.7,2.1825127500001145
398,2214.1414,936.04553,95.569664,0.7,2.2433323939999354
399,1948.9495,229.68465,98.61325,0.7,2.316089441000031
400,2139.7942,266.52783,66.286964,0.7,2.28490054100007
401,2327.8586,185.92432,91.21652,0.7,2.2983785629999147
402,1716.7168,233.0786,79.89569,0.7,2.311649340999793
403,1943.8842,277.2189,103.93384,0.7,2.2562968080001156
404,1855.8505,199.12437,97.736855,0.7,2.2827354579999337
405,1994.9772,222.69933,104.62866,0.7,2.3075821590000487
406,2163.2695,238.61324,88.7041,0.7,2.280352573000073
407,2048.7224,236.48917,85.116394,0.7,2.294239834000109
408,2649.8865,274.88498,74.43408,0.7,2.252885999
409,2649.9243,272.00034,78.90063,0.7,2.3049162749998686
410,2151.9224,298.14908,78.887886,0.7,2.2605207789999895
411,2643.6794,279.4104,88.4188,0.7,2.2153354370000216
412,2651.45,867.54364,88.94553,0.7,2.1401301830001103
413,2639.448,201.25189,64.48089,0.7,2.3262172089998785
414,2654.4521,207.74312,79.94867,0.7,2.2138072099999135
415,2646.4138,223.41655,112.14815,0.7,2.2930299059999015
416,2660.0151,323.76828,110.23708,0.7,2.2589706689998366
417,2657.442,245.50806,80.93221,0.7,2.2988376150001386
418,2654.239,221.74242,79.92663,0.7,2.277939857999854
419,2662.6782,256.967,90.06939,0.7,2.2965240910000375
420,2655.7434,228.90929,94.36513,0.7,2.0274003829999856
421,2654.2961,237.88042,63.868988,0.7,2.1155713930002094
422,2659.979,353.3911,91.99538,0.7,2.07810697900004
423,2660.5486,260.4565,85.54895,0.7,2.127325249000023
424,2656.2722,222.88115,115.17793,0.7,2.2615170080000553
425,2659.206,277.5392,70.61212,0.7,2.0907916430001023
426,2655.2476,237.26363,78.02548,0.7,2.2840745690000404
427,2656.66,262.44415,96.36663,0.7,2.3164252650001345
428,2657.5798,269.70642,94.528046,0.7,2.3110191600001144
429,2662.2078,291.96402,87.33,0.7,2.338423294999984
430,2661.6274,240.98172,90.340385,0.7,2.169683715000019
431,2655.0923,218.74365,79.51415,0.7,2.2094621639998877
432,2657.983,341.9083,84.89801,0.7,2.256656239999984
433,2660.5881,246.82837,96.84621,0.7,2.2313041729998986
434,2654.4253,239.6339,75.16961,0.7,2.225640683999927
435,2656.558,206.46939,97.10596,0.7,2.209753745000171
436,2657.163,236.89098,95.746254,0.7,2.1553347999999914
437,2656.534,438.07013,82.83272,0.7,2.1632217579999633
438,2656.6707,255.28043,81.223465,0.7,2.131085197999937
439,2656.446,222.49702,79.53469,0.7,2.1407003150000037
440,2657.2078,269.84268,73.67038,0.7,2.081969620999871
441,2675.838,223.78572,88.36669,0.7,2.0861380879998705
442,2661.735,248.4036,81.4919,0.7,2.1093169520001993
443,2677.7017,218.82173,94.490974,0.7,2.081480658000146
444,2675.9207,217.55675,83.01891,0.7,2.088997876999656
445,2673.5327,212.01695,99.82241,0.7,2.0847688049998396
446,2680.28,209.46939,98.63576,0.7,2.14863492700033
447,2674.9585,237.93211,70.16495,0.7,2.1654574489998595
448,2673.6873,231.38916,62.275085,0.7,2.2115553240000736
449,2675.1912,227.53398,82.28005,0.7,2.1162765359999867
450,2675.0078,249.11192,94.90432,0.7,2.084763316000135
451,2668.9285,207.28975,116.59387,0.7,2.099416096999903
452,2671.8828,242.49986,77.28833,0.7,2.0938945240000066
453,2683.037,245.53416,95.684006,0.7,2.3447897800001556
454,2678.607,220.16699,91.95143,0.7,2.3103257009997833
455,2683.7654,267.1354,80.280876,0.7,2.144194596000034
456,2681.4783,214.16702,98.52477,0.7,2.245433845000207
457,2677.7522,238.75052,58.28948,0.7,2.0847809659999257
458,2679.319,271.66846,66.23813,0.7,2.1093204190001416
459,2681.4148,240.24503,78.397156,0.7,2.0945282640000187
460,2682.5906,207.74068,71.9587,0.7,2.083069243999944
461,2682.563,254.72115,79.44158,0.7,2.1370899339999596
462,2679.9321,271.33453,79.620255,0.7,2.258092148999822
463,2681.024,216.30855,90.27468,0.7,2.0965184960000443
464,2684.1199,221.27283,91.21139,0.7,2.0761310840002807
465,2683.6782,449.6495,80.06475,0.7,2.0850113760002387
466,2683.9548,321.85803,87.126884,0.7,2.224118476000058
467,2684.285,250.22827,83.952324,0.7,2.162165750999975
468,2682.2852,217.0782,86.45092,0.7,2.084542244000204
469,2685.5068,231.82803,76.99302,0.7,2.135175142999742
470,2686.0696,635.8113,63.502155,0.7,2.2644563070002732
471,2681.9048,300.95407,97.91431,0.7,2.123685911999928
472,2678.121,300.3795,60.782867,0.7,2.134131129999787
473,2682.5398,229.31094,88.20211,0.7,2.1927634799999396
